fecha,tavg,tmin,tmax,prcp,wspd,pres,año,mes,año_mes
1993-09-14,30.8,24.8,35.9,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-15,30.2,23.9,36.025,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-16,29.6,23.0,36.15,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-17,29.0,22.1,36.275,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-18,28.4,21.2,36.4,0.3,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-19,29.65,21.5,36.6,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-20,30.9,21.8,36.8,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-21,31.2,23.1,37.0,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-22,30.5,23.5,36.2,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-23,29.8,23.9,35.4,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-24,27.3,20.8,34.4,0.5,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-25,29.65,22.85,35.75,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-26,32.0,24.9,37.1,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-27,32.0,23.2,36.9,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-28,32.2,23.3,38.2,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-29,32.06153846153846,23.523076923076925,37.90769230769231,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-09-30,31.923076923076927,23.746153846153845,37.61538461538462,0.0,9.334751619755142,1011.0869500372856,1993,9,1993-09
1993-10-01,31.784615384615385,23.96923076923077,37.323076923076925,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-02,31.646153846153847,24.192307692307693,37.03076923076923,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-03,31.50769230769231,24.415384615384617,36.73846153846154,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-04,31.36923076923077,24.638461538461538,36.44615384615385,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-05,31.23076923076923,24.861538461538462,36.15384615384615,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-06,28.643600831195158,22.79688674274597,34.1148925621762,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-07,28.643600831195158,22.79688674274597,34.1148925621762,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-08,28.643600831195158,22.79688674274597,34.1148925621762,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-09,28.643600831195158,22.79688674274597,34.1148925621762,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-10,28.643600831195158,22.79688674274597,34.1148925621762,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-11,30.4,26.2,34.4,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-12,30.2,24.1,34.6,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-13,27.4,22.4,32.9,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-14,24.6,20.7,31.2,2.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-15,29.4,23.6,32.4,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-16,28.8,23.9,34.6,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-17,28.9,22.9,34.6,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-18,27.3,21.0,34.9,15.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-19,24.6,21.8,32.4,6.1,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-20,25.9,22.1,32.675,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
1993-10-21,27.2,22.4,32.95,0.0,7.007096774193548,1010.9167741935485,1993,10,1993-10
